20151114182817,1.1.1.22,60491,1.1.2.177,5001,3,60.0-61.0,23068672,184549376
20151114182818,1.1.1.22,60491,1.1.2.177,5001,3,61.0-62.0,20185088,161480704
20151114182819,1.1.1.22,60491,1.1.2.177,5001,3,62.0-63.0,20185088,161480704
20151114182820,1.1.1.22,60491,1.1.2.177,5001,3,63.0-64.0,22937600,183500800
20151114182821,1.1.1.22,60491,1.1.2.177,5001,3,64.0-65.0,20316160,162529280
20151114182822,1.1.1.22,60491,1.1.2.177,5001,3,65.0-66.0,20054016,160432128
20151114182823,1.1.1.22,60491,1.1.2.177,5001,3,66.0-67.0,21626880,173015040
20151114182824,1.1.1.22,60491,1.1.2.177,5001,3,67.0-68.0,21757952,174063616
20151114182825,1.1.1.22,60491,1.1.2.177,5001,3,68.0-69.0,20054016,160432128
20151114182826,1.1.1.22,60491,1.1.2.177,5001,3,69.0-70.0,21889024,175112192
20151114182827,1.1.1.22,60491,1.1.2.177,5001,3,70.0-71.0,21757952,174063616
20151114182828,1.1.1.22,60491,1.1.2.177,5001,3,71.0-72.0,24772608,198180864
20151114182829,1.1.1.22,60491,1.1.2.177,5001,3,72.0-73.0,24903680,199229440
20151114182830,1.1.1.22,60491,1.1.2.177,5001,3,73.0-74.0,23330816,186646528
20151114182831,1.1.1.22,60491,1.1.2.177,5001,3,74.0-75.0,23330816,186646528
20151114182832,1.1.1.22,60491,1.1.2.177,5001,3,75.0-76.0,23330816,186646528
20151114182833,1.1.1.22,60491,1.1.2.177,5001,3,76.0-77.0,23199744,185597952
20151114182834,1.1.1.22,60491,1.1.2.177,5001,3,77.0-78.0,23199744,185597952
20151114182835,1.1.1.22,60491,1.1.2.177,5001,3,78.0-79.0,23330816,186646528
20151114182836,1.1.1.22,60491,1.1.2.177,5001,3,79.0-80.0,23461888,187695104
20151114182837,1.1.1.22,60491,1.1.2.177,5001,3,80.0-81.0,23068672,184549376
20151114182838,1.1.1.22,60491,1.1.2.177,5001,3,81.0-82.0,20185088,161480704
20151114182839,1.1.1.22,60491,1.1.2.177,5001,3,82.0-83.0,21626880,173015040
20151114182840,1.1.1.22,60491,1.1.2.177,5001,3,83.0-84.0,21757952,174063616
20151114182841,1.1.1.22,60491,1.1.2.177,5001,3,84.0-85.0,20185088,161480704
20151114182842,1.1.1.22,60491,1.1.2.177,5001,3,85.0-86.0,20185088,161480704
20151114182843,1.1.1.22,60491,1.1.2.177,5001,3,86.0-87.0,23068672,184549376
20151114182844,1.1.1.22,60491,1.1.2.177,5001,3,87.0-88.0,20185088,161480704
20151114182845,1.1.1.22,60491,1.1.2.177,5001,3,88.0-89.0,20185088,161480704
20151114182846,1.1.1.22,60491,1.1.2.177,5001,3,89.0-90.0,22937600,183500800
20151114182847,1.1.1.22,60491,1.1.2.177,5001,3,90.0-91.0,23330816,186646528
20151114182848,1.1.1.22,60491,1.1.2.177,5001,3,91.0-92.0,26083328,208666624
20151114182849,1.1.1.22,60491,1.1.2.177,5001,3,92.0-93.0,24772608,198180864
20151114182850,1.1.1.22,60491,1.1.2.177,5001,3,93.0-94.0,24772608,198180864
20151114182851,1.1.1.22,60491,1.1.2.177,5001,3,94.0-95.0,26214400,209715200
20151114182852,1.1.1.22,60491,1.1.2.177,5001,3,95.0-96.0,26214400,209715200
20151114182853,1.1.1.22,60491,1.1.2.177,5001,3,96.0-97.0,23199744,185597952
20151114182854,1.1.1.22,60491,1.1.2.177,5001,3,97.0-98.0,26214400,209715200
20151114182855,1.1.1.22,60491,1.1.2.177,5001,3,98.0-99.0,25952256,207618048
20151114182856,1.1.1.22,60491,1.1.2.177,5001,3,99.0-100.0,23199744,185597952
20151114182857,1.1.1.22,60491,1.1.2.177,5001,3,100.0-101.0,36700160,293601280
20151114182858,1.1.1.22,60491,1.1.2.177,5001,3,101.0-102.0,42729472,341835776
20151114182859,1.1.1.22,60491,1.1.2.177,5001,3,102.0-103.0,41418752,331350016
20151114182900,1.1.1.22,60491,1.1.2.177,5001,3,103.0-104.0,41418752,331350016
20151114182901,1.1.1.22,60491,1.1.2.177,5001,3,104.0-105.0,44171264,353370112
20151114182902,1.1.1.22,60491,1.1.2.177,5001,3,105.0-106.0,41549824,332398592
20151114182903,1.1.1.22,60491,1.1.2.177,5001,3,106.0-107.0,41549824,332398592
20151114182904,1.1.1.22,60491,1.1.2.177,5001,3,107.0-108.0,42860544,342884352
20151114182905,1.1.1.22,60491,1.1.2.177,5001,3,108.0-109.0,42729472,341835776
20151114182906,1.1.1.22,60491,1.1.2.177,5001,3,109.0-110.0,40894464,327155712
20151114182907,1.1.1.22,60491,1.1.2.177,5001,3,110.0-111.0,51773440,414187520
20151114182908,1.1.1.22,60491,1.1.2.177,5001,3,111.0-112.0,57933824,463470592
20151114182909,1.1.1.22,60491,1.1.2.177,5001,3,112.0-113.0,56492032,451936256
20151114182910,1.1.1.22,60491,1.1.2.177,5001,3,113.0-114.0,56623104,452984832
20151114182911,1.1.1.22,60491,1.1.2.177,5001,3,114.0-115.0,56360960,450887680
20151114182912,1.1.1.22,60491,1.1.2.177,5001,3,115.0-116.0,57933824,463470592
20151114182913,1.1.1.22,60491,1.1.2.177,5001,3,116.0-117.0,57802752,462422016
20151114182914,1.1.1.22,60491,1.1.2.177,5001,3,117.0-118.0,55967744,447741952
20151114182915,1.1.1.22,60491,1.1.2.177,5001,3,118.0-119.0,56098816,448790528
20151114182916,1.1.1.22,60491,1.1.2.177,5001,3,119.0-120.0,58195968,465567744
20151114182916,1.1.1.22,60491,1.1.2.177,5001,3,0.0-120.0,3638951936,242581620
