Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

09:51:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:13 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:13 PM     br-ex     15.00      0.00      1.05      0.00      0.00      0.00      0.00

09:53:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:14 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:14 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:14 PM    br-int      1.00      0.00      0.04      0.00      0.00      0.00      0.00
09:53:14 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:14 PM      eth0      5.00      0.00      0.32      0.00      0.00      0.00      0.00
09:53:14 PM      eth1      8.00      0.00      0.50      0.00      0.00      0.00      0.00
09:53:14 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:14 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:14 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:14 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:14 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:14 PM     br-ex      8.00      0.00      0.50      0.00      0.00      0.00      0.00

09:53:14 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:15 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:15 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:15 PM    br-int      2.00      0.00      0.08      0.00      0.00      0.00      0.00
09:53:15 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:15 PM      eth0     11.00     11.00      2.65      1.10      0.00      0.00      0.00
09:53:15 PM      eth1      7.00      1.00      0.41      0.04      0.00      0.00      8.00
09:53:15 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:15 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:15 PM      eth4      6.00      4.00      0.35      0.51      0.00      0.00      0.00
09:53:15 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:15 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:15 PM     br-ex      8.00      0.00      0.46      0.00      0.00      0.00      0.00

09:53:15 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:16 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:16 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM      eth0     11.00      8.00      0.94      2.25      0.00      0.00      0.00
09:53:16 PM      eth1      9.00      1.00      0.56      0.04      0.00      0.00      0.00
09:53:16 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:16 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:16 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:16 PM     br-ex     10.00      0.00      0.60      0.00      0.00      0.00      0.00

09:53:16 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:17 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:17 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:17 PM    br-int      2.00      0.00      0.14      0.00      0.00      0.00      0.00
09:53:17 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:17 PM      eth0     16.00     10.00      3.27      1.50      0.00      0.00      0.00
09:53:17 PM      eth1     11.00      1.00      0.99      0.04      0.00      0.00      8.00
09:53:17 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:17 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:17 PM      eth4      9.00      5.00      0.53      0.61      0.00      0.00      0.00
09:53:17 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:17 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:17 PM     br-ex     12.00      0.00      1.03      0.00      0.00      0.00      0.00

09:53:17 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:18 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:18 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:18 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
09:53:18 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:18 PM      eth0     21.00     15.00     13.56      1.42      0.00      0.00      0.00
09:53:18 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      0.00
09:53:18 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:18 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:18 PM      eth4     10.00      7.00      0.59      0.96      0.00      0.00      0.00
09:53:18 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:18 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:18 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

09:53:18 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:19 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:19 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM      eth0     12.00     11.00      1.92      3.04      0.00      0.00      0.00
09:53:19 PM      eth1     10.00      0.00      0.67      0.00      0.00      0.00      9.00
09:53:19 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:53:19 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:53:19 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:19 PM     br-ex     10.00      0.00      0.68      0.00      0.00      0.00      0.00

09:53:19 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:20 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:20 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:20 PM    br-int      2.00      0.00      0.18      0.00      0.00      0.00      0.00
09:53:20 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:20 PM      eth0      7.00      0.00      0.63      0.00      0.00      0.00      0.00
09:53:20 PM      eth1      7.00      1.00      0.50      0.04      0.00      0.00      0.00
09:53:20 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:20 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:20 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:20 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:20 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:20 PM     br-ex      8.00      0.00      0.54      0.00      0.00      0.00      0.00

09:53:20 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:21 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:21 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:21 PM    br-int      3.00      0.00      0.21      0.00      0.00      0.00      0.00
09:53:21 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:21 PM      eth0      8.00      0.00      0.65      0.00      0.00      0.00      0.00
09:53:21 PM      eth1      8.00      1.00      0.47      0.04      0.00      0.00      8.00
09:53:21 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:21 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:21 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:21 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:21 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:21 PM     br-ex      9.00      0.00      0.52      0.00      0.00      0.00      0.00

09:53:21 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:22 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:22 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:22 PM    br-int      2.00      0.00      0.14      0.00      0.00      0.00      0.00
09:53:22 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:22 PM      eth0     13.00      8.00      1.17      2.34      0.00      0.00      0.00
09:53:22 PM      eth1      9.00      1.00      0.53      0.04      0.00      0.00      0.00
09:53:22 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:22 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:22 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:22 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:22 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:22 PM     br-ex     10.00      0.00      0.57      0.00      0.00      0.00      0.00

09:53:22 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:23 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:23 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:23 PM    br-int      4.00      0.00      0.80      0.00      0.00      0.00      0.00
09:53:23 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:23 PM      eth0     14.00      9.00      3.49      1.56      0.00      0.00      0.00
09:53:23 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      6.00
09:53:23 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:23 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:23 PM      eth4      7.00      4.00      0.41      0.51      0.00      0.00      0.00
09:53:23 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:23 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:23 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

09:53:23 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:24 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:24 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:24 PM    br-int      2.00      0.00      0.11      0.00      0.00      0.00      0.00
09:53:24 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:24 PM      eth0      6.00      0.00      0.44      0.00      0.00      0.00      0.00
09:53:24 PM      eth1      8.00      0.00      0.52      0.00      0.00      0.00      0.00
09:53:24 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:24 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:24 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:24 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:24 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:24 PM     br-ex      8.00      0.00      0.52      0.00      0.00      0.00      0.00

09:53:24 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:25 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:25 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:25 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
09:53:25 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:25 PM      eth0     12.00     10.00      2.71      1.50      0.00      0.00      0.00
09:53:25 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      8.00
09:53:25 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:25 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:25 PM      eth4      7.00      5.00      0.41      0.61      0.00      0.00      0.00
09:53:25 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:25 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:25 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

09:53:25 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:26 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:26 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:26 PM    br-int      3.00      0.00      0.15      0.00      0.00      0.00      0.00
09:53:26 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:26 PM      eth0     24.00     21.00     15.55      1.89      0.00      0.00      0.00
09:53:26 PM      eth1      8.00      1.00      0.47      0.04      0.00      0.00      0.00
09:53:26 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:26 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:26 PM      eth4     10.00      8.00      0.61      1.03      0.00      0.00      0.00
09:53:26 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:26 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:26 PM     br-ex      9.00      0.00      0.52      0.00      0.00      0.00      0.00

09:53:26 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:27 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:27 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM      eth0     15.00     11.00      2.61      3.04      0.00      0.00      0.00
09:53:27 PM      eth1     10.00      1.00      1.16      0.04      0.00      0.00      8.00
09:53:27 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:27 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:27 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:27 PM     br-ex     11.00      0.00      1.20      0.00      0.00      0.00      0.00

09:53:27 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:28 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:28 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:28 PM    br-int      2.00      0.00      0.16      0.00      0.00      0.00      0.00
09:53:28 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:28 PM      eth0      8.00      0.00      0.61      0.00      0.00      0.00      0.00
09:53:28 PM      eth1      8.00      1.00      0.47      0.04      0.00      0.00      0.00
09:53:28 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:28 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:28 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:28 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:28 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:28 PM     br-ex      9.00      0.00      0.51      0.00      0.00      0.00      0.00

09:53:28 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:29 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:29 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:29 PM    br-int      2.00      0.00      0.14      0.00      0.00      0.00      0.00
09:53:29 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:29 PM      eth0     11.00      8.00      1.06      2.15      0.00      0.00      0.00
09:53:29 PM      eth1     10.00      0.00      0.65      0.00      0.00      0.00      7.00
09:53:29 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:29 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:29 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:29 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:29 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:29 PM     br-ex     10.00      0.00      0.66      0.00      0.00      0.00      0.00

09:53:29 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:30 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:30 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:30 PM    br-int      2.00      0.00      0.14      0.00      0.00      0.00      0.00
09:53:30 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:30 PM      eth0      6.00      0.00      0.47      0.00      0.00      0.00      0.00
09:53:30 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      0.00
09:53:30 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:30 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:30 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:30 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:30 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:30 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

09:53:30 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:31 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:31 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM      eth0     11.00      7.00      2.90      0.74      0.00      0.00      0.00
09:53:31 PM      eth1      9.00      1.00      0.86      0.04      0.00      0.00      7.00
09:53:31 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:31 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM      eth4      6.00      4.00      0.35      0.51      0.00      0.00      0.00
09:53:31 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:31 PM     br-ex     10.00      0.00      0.90      0.00      0.00      0.00      0.00

09:53:31 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:32 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
09:53:32 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:32 PM    br-int      4.00      0.00      0.78      0.00      0.00      0.00      0.00
09:53:32 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:32 PM      eth0      9.00      2.00      1.78      0.82      0.00      0.00      0.00
09:53:32 PM      eth1      8.00      1.00      0.99      0.04      0.00      0.00      0.00
09:53:32 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:32 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:32 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:32 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:32 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:32 PM     br-ex      9.00      0.00      1.03      0.00      0.00      0.00      0.00

09:53:32 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:33 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:33 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:33 PM    br-int      2.00      0.00      0.11      0.00      0.00      0.00      0.00
09:53:33 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:33 PM      eth0     25.00     23.00     16.15      2.59      0.00      0.00      0.00
09:53:33 PM      eth1      9.00      1.00      0.53      0.04      0.00      0.00      6.00
09:53:33 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:33 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:33 PM      eth4     12.00     12.00      0.70      1.63      0.00      0.00      0.00
09:53:33 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:33 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:33 PM     br-ex     10.00      0.00      0.58      0.00      0.00      0.00      0.00

09:53:33 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:34 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:34 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:34 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
09:53:34 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:34 PM      eth0     10.00      3.00      3.68      0.39      0.00      0.00      0.00
09:53:34 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      0.00
09:53:34 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
09:53:34 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:34 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:34 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:34 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:34 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

09:53:34 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:35 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:35 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:35 PM    br-int      2.00      0.00      0.08      0.00      0.00      0.00      0.00
09:53:35 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:35 PM      eth0     21.00     23.00      2.84      5.54      0.00      0.00      0.00
09:53:35 PM      eth1     10.00      1.00      0.59      0.04      0.00      0.00      7.00
09:53:35 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:35 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:35 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
09:53:35 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:35 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:35 PM     br-ex     11.00      0.00      0.63      0.00      0.00      0.00      0.00

09:53:35 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:36 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:36 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:36 PM    br-int      2.00      0.00      0.16      0.00      0.00      0.00      0.00
09:53:36 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:36 PM      eth0      7.00      0.00      0.55      0.00      0.00      0.00      0.00
09:53:36 PM      eth1      8.00      1.00      0.52      0.04      0.00      0.00      0.00
09:53:36 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:36 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:36 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:36 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:36 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:36 PM     br-ex      9.00      0.00      0.56      0.00      0.00      0.00      0.00

09:53:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:37 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:37 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:37 PM    br-int      6.00      0.00      0.94      0.00      0.00      0.00      0.00
09:53:37 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:37 PM      eth0     11.00      2.00      1.53      0.82      0.00      0.00      0.00
09:53:37 PM      eth1      8.00      1.00      0.47      0.04      0.00      0.00      8.00
09:53:37 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:37 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:37 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
09:53:37 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:37 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:37 PM     br-ex      9.00      0.00      0.52      0.00      0.00      0.00      0.00

09:53:37 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
09:53:38 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
09:53:38 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:38 PM    br-int      3.00      0.00      0.18      0.00      0.00      0.00      0.00
09:53:38 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:38 PM      eth0     11.00      7.00      2.70      0.74      0.00      0.00      0.00
09:53:38 PM      eth1      7.00      0.00      0.46      0.00      0.00      0.00      0.00
09:53:38 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
