20151110082823,10.20.18.3,49676,1.1.1.34,5001,3,60.0-61.0,57016320,456130560
20151110082824,10.20.18.3,49676,1.1.1.34,5001,3,61.0-62.0,57540608,460324864
20151110082825,10.20.18.3,49676,1.1.1.34,5001,3,62.0-63.0,62259200,498073600
20151110082826,10.20.18.3,49676,1.1.1.34,5001,3,63.0-64.0,63700992,509607936
20151110082827,10.20.18.3,49676,1.1.1.34,5001,3,64.0-65.0,64487424,515899392
20151110082828,10.20.18.3,49676,1.1.1.34,5001,3,65.0-66.0,59375616,475004928
20151110082829,10.20.18.3,49676,1.1.1.34,5001,3,66.0-67.0,64487424,515899392
20151110082830,10.20.18.3,49676,1.1.1.34,5001,3,67.0-68.0,69337088,554696704
20151110082831,10.20.18.3,49676,1.1.1.34,5001,3,68.0-69.0,66060288,528482304
20151110082832,10.20.18.3,49676,1.1.1.34,5001,3,69.0-70.0,59637760,477102080
20151110082833,10.20.18.3,49676,1.1.1.34,5001,3,70.0-71.0,58982400,471859200
20151110082834,10.20.18.3,49676,1.1.1.34,5001,3,71.0-72.0,61603840,492830720
20151110082835,10.20.18.3,49676,1.1.1.34,5001,3,72.0-73.0,60030976,480247808
20151110082836,10.20.18.3,49676,1.1.1.34,5001,3,73.0-74.0,55443456,443547648
20151110082837,10.20.18.3,49676,1.1.1.34,5001,3,74.0-75.0,63438848,507510784
20151110082838,10.20.18.3,49676,1.1.1.34,5001,3,75.0-76.0,58720256,469762048
20151110082839,10.20.18.3,49676,1.1.1.34,5001,3,76.0-77.0,59244544,473956352
20151110082840,10.20.18.3,49676,1.1.1.34,5001,3,77.0-78.0,52953088,423624704
20151110082841,10.20.18.3,49676,1.1.1.34,5001,3,78.0-79.0,52822016,422576128
20151110082842,10.20.18.3,49676,1.1.1.34,5001,3,79.0-80.0,58327040,466616320
20151110082843,10.20.18.3,49676,1.1.1.34,5001,3,80.0-81.0,55967744,447741952
20151110082844,10.20.18.3,49676,1.1.1.34,5001,3,81.0-82.0,59244544,473956352
20151110082845,10.20.18.3,49676,1.1.1.34,5001,3,82.0-83.0,56623104,452984832
20151110082846,10.20.18.3,49676,1.1.1.34,5001,3,83.0-84.0,58458112,467664896
20151110082847,10.20.18.3,49676,1.1.1.34,5001,3,84.0-85.0,67764224,542113792
20151110082848,10.20.18.3,49676,1.1.1.34,5001,3,85.0-86.0,80740352,645922816
20151110082849,10.20.18.3,49676,1.1.1.34,5001,3,86.0-87.0,111280128,890241024
20151110082850,10.20.18.3,49676,1.1.1.34,5001,3,87.0-88.0,158859264,1270874112
20151110082851,10.20.18.3,49676,1.1.1.34,5001,3,88.0-89.0,207486976,1659895808
20151110082852,10.20.18.3,49676,1.1.1.34,5001,3,89.0-90.0,436600832,3492806656
20151110082852,10.20.18.3,49676,1.1.1.34,5001,3,0.0-90.0,5978849280,531445640
