Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

05:40:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:50 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:50 PM      eth0     23.00     24.00      3.08      6.14      0.00      0.00      0.00
05:41:50 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:41:50 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:41:50 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:50 PM      eth4      7.00      1.00      0.41      0.04      0.00      0.00      0.00
05:41:50 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:50 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:50 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:41:50 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:51 PM tap32509bd8-62      2.00      0.00      0.16      0.00      0.00      0.00      0.00
05:41:51 PM      usb0  91923.00  91643.00   7318.95   8551.78      0.00      0.00      0.00
05:41:51 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:51 PM    br-int 124349.00      0.00 3426687.72      0.00      0.00      0.00      0.00
05:41:51 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:51 PM      eth0 645211796.00 2865092234.00 831353645.93 3883531456.63      0.00      0.00    646.00
05:41:51 PM      eth1 4089138295.00 1300280701.00 5223899281.30 1666003350.21      0.00      0.00 305569.00
05:41:51 PM      eth2 399344.00      0.00  23578.06      0.00      0.00      0.00     24.00
05:41:51 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:51 PM      eth4 468529.00  76147.00  28644.59  13362.80      0.00      0.00    718.00
05:41:51 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:51 PM        lo 899747.00 899747.00  46766.27  46766.27      0.00      0.00      0.00
05:41:51 PM     br-ex 903269.00 234804.00 11309455.33  17370.74      0.00      0.00      0.00

05:41:51 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:52 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:41:52 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:52 PM    br-int      5.00      0.00      0.41      0.00      0.00      0.00      0.00
05:41:52 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:52 PM      eth0     28.00     33.00      4.78      7.66      0.00      0.00      0.00
05:41:52 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      0.00
05:41:52 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:52 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:52 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:52 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:52 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:52 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

05:41:52 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:53 PM tap747a0375-87      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:53 PM      usb0  91925.00  91645.00   7319.11   8551.97      0.00      0.00      0.00
05:41:53 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:53 PM    br-int 124357.00      0.00 3426688.36      0.00      0.00      0.00      0.00
05:41:53 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:53 PM      eth0 645211882.00 2865092325.00 831353667.16 3883531477.80      0.00      0.00    646.00
05:41:53 PM      eth1 4089138314.00 1300280701.00 5223899282.42 1666003350.21      0.00      0.00 305577.00
05:41:53 PM      eth2 399355.00      0.00  23578.71      0.00      0.00      0.00     24.00
05:41:53 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:53 PM      eth4 468540.00  76147.00  28645.24  13362.80      0.00      0.00    718.00
05:41:53 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:53 PM        lo 899747.00 899747.00  46766.27  46766.27      0.00      0.00      0.00
05:41:53 PM     br-ex 903288.00 234804.00 11309456.46  17370.74      0.00      0.00      0.00

05:41:53 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:54 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:41:54 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:54 PM    br-int      3.00      0.00      0.25      0.00      0.00      0.00      0.00
05:41:54 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:54 PM      eth0     18.00     17.00      2.49      4.23      0.00      0.00      0.00
05:41:54 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:41:54 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:41:54 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:54 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:41:54 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:54 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:54 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:41:54 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:55 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:41:55 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:55 PM    br-int      5.00      0.00      0.38      0.00      0.00      0.00      0.00
05:41:55 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:55 PM      eth0     56.00     61.00     16.33     13.86      0.00      0.00      0.00
05:41:55 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      7.00
05:41:55 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:41:55 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:55 PM tap69d21015-d0      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:55 PM      eth4 468550.00  76147.00  28645.83  13362.80      0.00      0.00    718.00
05:41:55 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:55 PM        lo 899747.00 899747.00  46766.27  46766.27      0.00      0.00      0.00
05:41:55 PM     br-ex 903305.00 234804.00 11309457.46  17370.74      0.00      0.00      0.00

05:41:55 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:56 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:41:56 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:56 PM    br-int      4.00      0.00      0.34      0.00      0.00      0.00      0.00
05:41:56 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:56 PM      eth0     17.00     20.00      2.44      4.64      0.00      0.00      0.00
05:41:56 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
05:41:56 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:41:56 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:56 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:41:56 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:56 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:56 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:41:56 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:57 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:41:57 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:57 PM    br-int      5.00      0.00      0.38      0.00      0.00      0.00      0.00
05:41:57 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:57 PM      eth0     55.00     61.00     16.26     13.86      0.00      0.00      0.00
05:41:57 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      6.00
05:41:57 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:57 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:57 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:57 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:57 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:57 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00
05:41:57 PM tap847be9c3-a4      1.00      0.00      0.09      0.00      0.00      0.00      0.00

05:41:57 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:58 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:41:58 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:58 PM    br-int      2.00      0.00      0.16      0.00      0.00      0.00      0.00
05:41:58 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:58 PM      eth0     19.00     17.00      2.83      4.23      0.00      0.00      0.00
05:41:58 PM      eth1     10.00      0.00      0.87      0.00      0.00      0.00      0.00
05:41:58 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:58 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:58 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:41:58 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:58 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:58 PM     br-ex     10.00      0.00      0.87      0.00      0.00      0.00      0.00

05:41:58 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:41:59 PM tap153433dc-da      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:59 PM      usb0  91932.00  91652.00   7319.63   8552.59      0.00      0.00      0.00
05:41:59 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:59 PM    br-int 124381.00      0.00 3426690.25      0.00      0.00      0.00      0.00
05:41:59 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:59 PM      eth0 645212109.00 2865092570.00 831353724.49 3883531534.64      0.00      0.00    646.00
05:41:59 PM      eth1 4089138366.00 1300280701.00 5223899285.77 1666003350.21      0.00      0.00 305596.00
05:41:59 PM      eth2 399384.00      0.00  23580.41      0.00      0.00      0.00     24.00
05:41:59 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:59 PM      eth4 468569.00  76147.00  28646.94  13362.80      0.00      0.00    718.00
05:41:59 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:41:59 PM        lo 899747.00 899747.00  46766.27  46766.27      0.00      0.00      0.00
05:41:59 PM     br-ex 903340.00 234804.00 11309459.81  17370.74      0.00      0.00      0.00

05:41:59 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:00 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:00 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:00 PM    br-int      3.00      0.00      0.25      0.00      0.00      0.00      0.00
05:42:00 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:00 PM      eth0     23.00     22.00      3.71      4.96      0.00      0.00      0.00
05:42:00 PM      eth1     11.00      0.00      0.65      0.00      0.00      0.00      0.00
05:42:00 PM      eth2      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:42:00 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:00 PM      eth4      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:42:00 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:00 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:00 PM     br-ex     11.00      0.00      0.65      0.00      0.00      0.00      0.00

05:42:00 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:01 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:42:01 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:01 PM    br-int      5.00      0.00      0.38      0.00      0.00      0.00      0.00
05:42:01 PM tap14cb604d-27      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:01 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:01 PM      eth0 645212184.00 2865092654.00 831353743.37 3883531553.33      0.00      0.00    646.00
05:42:01 PM      eth1 4089138385.00 1300280701.00 5223899286.89 1666003350.21      0.00      0.00 305603.00
05:42:01 PM      eth2 399396.00      0.00  23581.11      0.00      0.00      0.00     24.00
05:42:01 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:01 PM      eth4 468581.00  76147.00  28647.64  13362.80      0.00      0.00    718.00
05:42:01 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:01 PM        lo 899747.00 899747.00  46766.27  46766.27      0.00      0.00      0.00
05:42:01 PM     br-ex 903359.00 234804.00 11309460.94  17370.74      0.00      0.00      0.00

05:42:01 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:02 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:02 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:02 PM    br-int      2.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:02 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:02 PM      eth0     17.00     20.00      2.44      4.64      0.00      0.00      0.00
05:42:02 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
05:42:02 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:02 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:02 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:02 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:02 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:42:02 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:03 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:03 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:03 PM    br-int      4.00      0.00      0.30      0.00      0.00      0.00      0.00
05:42:03 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:03 PM      eth0     53.00     64.00     16.41     14.06      0.00      0.00      0.00
05:42:03 PM      eth1      8.00      0.00      0.81      0.00      0.00      0.00      7.00
05:42:03 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:03 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:03 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:03 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:03 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:03 PM     br-ex      8.00      0.00      0.81      0.00      0.00      0.00      0.00

05:42:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:04 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:04 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:04 PM    br-int      3.00      0.00      0.24      0.00      0.00      0.00      0.00
05:42:04 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:04 PM      eth0     24.00     30.00      4.98      4.95      0.00      0.00      0.00
05:42:04 PM      eth1     12.00      0.00      0.77      0.00      0.00      0.00      0.00
05:42:04 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:42:04 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:04 PM      eth4     15.00     15.00      0.88      3.03      0.00      0.00      0.00
05:42:04 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:04 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:04 PM     br-ex     12.00      0.00      0.78      0.00      0.00      0.00      0.00

05:42:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:05 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:05 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:05 PM    br-int      5.00      0.00      0.39      0.00      0.00      0.00      0.00
05:42:05 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:05 PM      eth0     47.00     48.00     10.79     10.87      0.00      0.00      0.00
05:42:05 PM      eth1     10.00      0.00      1.16      0.00      0.00      0.00      8.00
05:42:05 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:42:05 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:05 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:42:05 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:05 PM     br-ex     10.00      0.00      1.16      0.00      0.00      0.00      0.00

05:42:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:06 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:06 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:06 PM    br-int      3.00      0.00      0.24      0.00      0.00      0.00      0.00
05:42:06 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:06 PM      eth0     25.00     26.00      6.18      5.40      0.00      0.00      0.00
05:42:06 PM      eth1     10.00      0.00      0.59      0.00      0.00      0.00      0.00
05:42:06 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:42:06 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:06 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:42:06 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:06 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:42:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:07 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:07 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:07 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
05:42:07 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:07 PM      eth0     12.00     14.00      1.92      3.40      0.00      0.00      0.00
05:42:07 PM      eth1      8.00      0.00      0.57      0.00      0.00      0.00      8.00
05:42:07 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:07 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:07 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:07 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:07 PM     br-ex      8.00      0.00      0.57      0.00      0.00      0.00      0.00

05:42:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:08 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:08 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:08 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
05:42:08 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:08 PM      eth0      3.00      3.00      0.18      0.35      0.00      0.00      0.00
05:42:08 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      0.00
05:42:08 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:08 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:08 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:42:08 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:08 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

05:42:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:09 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:09 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:09 PM    br-int      2.00      0.00      0.16      0.00      0.00      0.00      0.00
05:42:09 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:09 PM      eth0     10.00     10.00      2.58      1.09      0.00      0.00      0.00
05:42:09 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      8.00
05:42:09 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:09 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:09 PM      eth4      6.00      4.00      0.35      0.66      0.00      0.00      0.00
05:42:09 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:09 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:09 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:42:09 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:10 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:10 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:10 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
05:42:10 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:10 PM      eth0      5.00      3.00      0.29      0.35      0.00      0.00      0.00
05:42:10 PM      eth1      9.00      0.00      0.53      0.00      0.00      0.00      0.00
05:42:10 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:42:10 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:10 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:42:10 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:10 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:10 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:42:10 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:11 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:11 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM      eth0      6.00      3.00      0.37      0.48      0.00      0.00      0.00
05:42:11 PM      eth1      9.00      0.00      0.66      0.00      0.00      0.00      8.00
05:42:11 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:11 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM      eth4      4.00      2.00      0.23      0.20      0.00      0.00      0.00
05:42:11 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:11 PM     br-ex      9.00      0.00      0.66      0.00      0.00      0.00      0.00

05:42:11 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:12 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:12 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:12 PM    br-int      3.00      0.00      0.21      0.00      0.00      0.00      0.00
05:42:12 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:12 PM      eth0     20.00     22.00      7.34      2.36      0.00      0.00      0.00
05:42:12 PM      eth1      8.00      0.00      0.47      0.00      0.00      0.00      0.00
05:42:12 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:12 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:12 PM      eth4     11.00      9.00      0.65      1.37      0.00      0.00      0.00
05:42:12 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:12 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:12 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:42:12 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:13 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:13 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM      eth0      9.00      3.00      3.57      0.39      0.00      0.00      0.00
05:42:13 PM      eth1      7.00      0.00      0.41      0.00      0.00      0.00      7.00
05:42:13 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:13 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:42:13 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:13 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

05:42:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:42:14 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:42:14 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:42:14 PM    br-int      1.00      0.00      0.07      0.00      0.00      0.00      0.00
